manufacturer,name,hex,lineId,pigmentSlugs,lightfastRatingId,transparencyRatingId,stainingRatingId,granulationRatingId,manufacturerDescription,url
Schmincke,Naples Yellow Reddish,#EBC183,,PW6|PY42|PR242|PW4,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-naples-yellow-reddish-15-ml-tube/
Schmincke,Neutral Gray,#192D3A,,PO62|PR255|PB60,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-neutral-gray-15-ml-tube/
Schmincke,Neutral Tint,#393136,,PBk7|PR122|PB60,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-neutral-tint-15-ml-tube/
Schmincke,Olive Green Yellowish,#567E00,,PO62|PG36,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-olive-green-yellowish-15-ml-tube/
Schmincke,Paris Blue,#002199,,PB27|PB15|PB15:1,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-paris-blue-15-ml-tube/
Schmincke,Payne's Gray Bluish,#102D4F,,PB15:6|PB15:2|PBk6,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-paynes-gray-bluish-15-ml-tube/
Schmincke,Permanent Carmine,#D0003D,,PV19,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-carmine-15-ml-tube/
Schmincke,Permanent Chinese White,#FFFFFF,,PW4,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-chinese-white-15-ml-tube/
Schmincke,Permanent Green,#00AA00,,PG7|PY155,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-green-15-ml-tube/
Schmincke,Permanent Green Olive,#00712E,,PO62|PG7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-green-olive-15-ml-tube/
Schmincke,Permanent Red,#E12200,,PO62|PR242,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-red-15-ml-tube/
Schmincke,Permanent Red Orange,#FF5619,,PO62|PR242,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-permanent-red-orange-15-ml-tube/
Schmincke,Perylene Dark Red,#D70918,,PR178,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-perylene-dark-red-15-ml-tube/
Schmincke,Perylene Green,#35896D,,PBk31,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-perylene-green-15-ml-tube/
Schmincke,Perylene Violet,#6B375E,,PV29,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-perylene-violet-15-ml-tube/
Schmincke,Phthalo Blue,#152A94,,PB15:1,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-phthalo-blue-15-ml-tube/
Schmincke,Phthalo Green,#00A795,,PG7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-phthalo-green-15-ml-tube/
Schmincke,Phthalo Sapphire Blue,#0051B0,,PB15:6,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-phthalo-sapphire-blue-15-ml-tube/
Schmincke,Potters Pink,#B56D76,,PR233,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-potters-pink-15-ml-tube/
Schmincke,Prussian Blue,#00007F,,PB27,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-prussian-blue-15-ml-tube/
Schmincke,Prussian Green,#216A97,,PG7|PB60,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-prussian-green-15-ml-tube/
Schmincke,Pure Yellow,#F8DD00,,PY154,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-pure-yellow-15-ml-tube/
Schmincke,Purple Magenta,#9F0355,,PR122,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-purple-magenta-15-ml-tube/
Schmincke,Quinacridone Gold Hue,#D67A10,,PR101|PY150,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-quinacridone-gold-hue-15-ml-tube/
Schmincke,Quinacridone Magenta,#C14B8B,,PR202,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-quinacridone-magenta-15-ml-tube/
Schmincke,Quinacridone Purple,#8C4D7E,,PV55,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-quinacridone-purple-15-ml-tube/
Schmincke,Quinacridone Red Light,#EB6B6A,,PR207,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-quinacridone-red-light-15-ml-tube/
Schmincke,Quinacridone Violet,#A02E8B,,PV19,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-quinacridone-violet-15-ml-tube/
Schmincke,Raw Sienna,#B58125,,PBr7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-raw-sienna-15-ml-tube/
Schmincke,Raw Umber,#AD7D2D,,PBr7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-raw-umber-15-ml-tube/
Schmincke,Rose Madder,#DA0039,,PR83:1|PR48:4,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-rose-madder-15-ml-tube/
Schmincke,Ruby Red,#AC1525,,PV19,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-ruby-red-15-ml-tube/
Schmincke,Ruby Red Deep,#E27D8D,,PR264,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-ruby-red-deep-15-ml-tube/
Schmincke,Rutile Yellow,#F0D891,,PY53,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-rutile-yellow-15-ml-tube/
Schmincke,Sap Green,#0A8518,,PG7|PY153,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-sap-green-15-ml-tube/
Schmincke,Saturn Red,#E88D4F,,PO64,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-saturn-red-15-ml-tube/
Schmincke,Scarlet Red,#CE102F,,PR254,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-scarlet-red-15-ml-tube/
Schmincke,Schmincke Payne's Gray,#191B2A,,PBk7|PB29|PR101,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-schmincke-paynes-grey-15-ml-tube/
Schmincke,Sepia Brown,#333121,,PB15:1|PBr7|PBk9,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-sepia-brown-15-ml-tube/
Schmincke,Sepia Brown Tone,#211221,,PBr7|PBk9|PR166,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-sepia-brown-tone-15-ml-tube/
Schmincke,Shire Green,#93C884,,PY159|PG18,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-shire-green-supergranulation-15-ml-tube/
Schmincke,Shire Grey,#7F8A85,,PY159|PB74|PBk11|PY159|PB74|PBk11,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-shire-grey-supergranulation-15-ml-tube/
Schmincke,Shire Olive,#BDCE85,,PY159|PB35|PY159|PB35,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-shire-olive-supergranulation-15-ml-tube/
Schmincke,Shire,#FFFFFF,,,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-shire-supergranulation-set-of-5-15-ml-tubes/
Schmincke,Shire Yellow,#B5A373,,PY159|PV62|PY159|PV62,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-shire-yellow-supergranulation-15-ml-tube/
Schmincke,Silver,#D3D7DB,,,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-silver-15-ml-tube/
Schmincke,Spinel Brown,#BD7A32,,PY119,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-spinel-brown-15-ml-tube/
Schmincke,Titanium Gold Ochre,#EDBD6D,,PBr24,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-titanium-gold-ochre-15-ml-tube/
Schmincke,Titanium Opaque White,#FFFFFF,,PW6,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-titanium-opaque-white-15-ml-tube/
Schmincke,Titanium Yellow,#EEEDA7,,PY53,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-titanium-yellow-15-ml-tube/
Schmincke,Transparent Brown,#6B251F,,PBr41,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-brown-15-ml-tube/
Schmincke,Transparent Green Gold,#C1A73E,,PY154|PBr7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-green-gold-15-ml-tube/
Schmincke,Transparent Ochre,#C4A000,,PY42,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-ochre-15-ml-tube/
Schmincke,Transparent Orange,#EE3B00,,PO71,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-orange-15-ml-tube/
Schmincke,Transparent Red Deep,#C94D42,,PR144,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-red-deep-15-ml-tube/
Schmincke,Transparent Sienna,#C56D00,,PR101,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-sienna-15-ml-tube/
Schmincke,Transparent Umber,#996143,,PR101,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-umber-15-ml-tube/
Schmincke,Transparent Yellow,#E5AD00,,PY150,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-transparent-yellow-15-ml-tube/
Schmincke,Tundra Blue,#5D6DA1,,PB29|PBr7|PB29|PBr7,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-tundra-blue-15-ml-tube/
Schmincke,Tundra Green,#8C804D,,PBr6|PG19|PBr6|PG19,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-tundra-green-15-ml-tube/
Schmincke,Tundra Orange,#CA8038,,PR233|PBr7|PY43|PR233|PBr7|PY43,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-tundra-orange-15-ml-tube/
Schmincke,Tundra Pink,#CEA9C4,,PR233|PB29|PR233|PB29,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-tundra-pink-15-ml-tube/
Schmincke,Tundra Violet,#8C7BAB,,PB29|PBr6|PB29|PBr6,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-tundra-violet-15-ml-tube/
Schmincke,Turner's Yellow,#FBC129,,PY216,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-turners-yellow-15-ml-tube/
Schmincke,Ultramarine Blue,#0000C1,,PB15|PB29,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-ultramarine-blue-15-ml-tube/
Schmincke,Ultramarine Finest,#002EAD,,PB29,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-ultramarine-finest-15-ml-tube/
Schmincke,Ultramarine Violet,#1E0095,,PB15|PB29,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-ultramarine-violet-15-ml-tube/
Schmincke,Vanadium Yellow,#EBDD00,,PY184,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-vanadium-yellow-15-ml-tube/
Schmincke,Vandyke Brown,#261900,,PBk7|PBr7|PY153,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-vandyke-brown-15-ml-tube/
Schmincke,Vermilion,#D80C0C,,PR255,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-vermilion-15-ml-tube/
Schmincke,Vermilion Light,#FA3361,,PR188,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-vermilion-light-15-ml-tube/
Schmincke,Viridian,#00B3A1,,PG18,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-viridian-15-ml-tube/
Schmincke,Volcano Brown,#66594B,,PV62|PR108|PV62|PR108,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-volcano-brown-supergranulation-15-ml-tube/
Schmincke,Volcano Orange,#E8733A,,PY159|PR108|PY159|PR108,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-volcano-orange-supergranulation-15-ml-tube/
Schmincke,Volcano Red,#C74140,,PR108|PR108,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-volcano-red-supergranulation-15-ml-tube/
Schmincke,Volcano Violet,#6F2736,,PV62|PR108|PV62|PR108,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-volcano-violet-supergranulation-15-ml-tube/
Schmincke,Volcano Yellow,#F6ED6A,,PY159|PY159,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-volcano-yellow-supergranulation-15-ml-tube/
Schmincke,Yellow Ochre,#C18710,,PY42,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-yellow-ochre-15-ml-tube/
Schmincke,Yellow Orange,#FDD003,,PY110,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-yellow-orange-15-ml-tube/
Schmincke,Yellow Raw Ochre,#C17E00,,PY43|PY42,,,,,,https://www.dickblick.com/items/schmincke-horadam-aquarell-artist-watercolor-yellow-raw-ochre-15-ml-tube/
Sennelier,Alizarin Crimson,#98221F,,PY83|PR209|PR179,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-alizarin-crimson-10-ml-tube/
Sennelier,Alizarin Crimson Lake,#5F0C13,,PR83|PR83,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-alizarin-crimson-lake-10-ml-tube/
Sennelier,Aureoline,#F1D803,,PY40|PY40,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-aureoline-10-ml-tube/
Sennelier,Blue Indanthrene,#192F6E,,PB60|PB60,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-blue-indanthrene-10-ml-tube/
Sennelier,Blue Sennelier,#0023A0,,PB15:6|PB60,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-blue-sennelier-10-ml-tube/
Sennelier,Blue Violet,#594397,,PV15|PV15,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-blue-violet-10-ml-tube/
Sennelier,Bright Red,#DD0027,,PR3|PR3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-bright-red-10-ml-tube/
Sennelier,Bright Yellow Green,#A5CE5A,,PG7|PY3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-bright-yellow-green-10-ml-tube/
Sennelier,Brown Green,#A39215,,PY129|PY129,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-brown-green-10-ml-tube/
Sennelier,Brown Pink,#CEB633,,PBr23|PG7|PY150|PBr23|PG7|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-brown-pink-10-ml-tube/
Sennelier,Burnt Sienna,#793500,,PBr7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-burnt-sienna-10-ml-tube/
Sennelier,Burnt Umber,#4D2607,,PBr7|PBr7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-burnt-umber-10-ml-tube/
Sennelier,Cadmium Green Light,#00B643,,PY35|PG7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-green-light-10-ml-tube/
Sennelier,Cadmium Lemon Yellow,#FEEE36,,PY35,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-lemon-yellow-10-ml-tube/
Sennelier,Cadmium Red Light,#C4160E,,PR108|PR108,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-red-light-10-ml-tube/
Sennelier,Cadmium Red Purple,#A91926,,PR108,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-red-purple-10-ml-tube/
Sennelier,Cadmium Yellow Deep,#FFB400,,PY35,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-yellow-deep-10-ml-tube/
Sennelier,Cadmium Yellow Light,#F1DF00,,PY35,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-yellow-light-10-ml-tube/
Sennelier,Cadmium Yellow Orange,#F59E26,,PY35|PO20,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cadmium-yellow-orange-10-ml-tube/
Sennelier,Caput Mortum,#5F232F,,PR101,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-caput-mortum-10-ml-tube/
Sennelier,Carmine,#BD0041,,PV19,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-carmine-10-ml-tube/
Sennelier,Cerulean Blue,#2972B6,,PB28|PB28,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cerulean-blue-10-ml-tube/
Sennelier,Cerulean Blue Red Shade,#2959AD,,PB28,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cerulean-blue-red-shade-10-ml-tube/
Sennelier,Chinese Orange,#A72F13,,PR209|PBr23|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-chinese-orange-10-ml-tube/
Sennelier,Chinese White,#F7F8FA,,PW4,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-chinese-white-10-ml-tube/
Sennelier,Chromium Oxide Green,#006A2E,,PG17|PG17,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-chromium-oxide-green-10-ml-tube/
Sennelier,Cinereous Blue,#0099E2,,PB15:3|PW4,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cinereous-blue-10-ml-tube/
Sennelier,Cobalt Blue,#1F52B0,,PB28,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cobalt-blue-10-ml-tube/
Sennelier,Cobalt Deep,#1C27A3,,PB72|PB72,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cobalt-deep-10-ml-tube/
Sennelier,Cobalt Green,#12717E,,PB36,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cobalt-green-10-ml-tube/
Sennelier,Cobalt Violet Deep Hue,#72008F,,PR122|PV16,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cobalt-violet-deep-hue-10-ml-tube/
Sennelier,Cobalt Violet Light Hue,#8E0E89,,PR122|PV16|PW6,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-cobalt-violet-light-hue-10-ml-tube/
Sennelier,Crimson Lake,#AE0525,,PR206|PR209|PR146,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-crimson-lake-10-ml-tube/
Sennelier,Dioxazine Purple,#361E67,,PV23,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-dioxazine-purple-10-ml-tube/
Sennelier,Emerald Green,#00A56D,,PG36,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-emerald-green-10-ml-tube/
Sennelier,Forest Green,#1E6F57,,PBk7|PG7|PY42,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-forest-green-10-ml-tube/
Sennelier,French Ochre,#C4AB00,,PBr23|PY3|PBr7|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-french-ochre-10-ml-tube/
Sennelier,French Ultramarine,#262EBB,,PV15|PB29,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-french-ultramarine-blue-10-ml-tube/
Sennelier,French Vermilion,#E53F31,,PR242,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-french-vermilion-10-ml-tube/
Sennelier,Gold Ochre,#C17100,,PY83|PY119|PY42,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-gold-ochre-10-ml-tube/
Sennelier,Green Earth,#5F6B41,,PBr7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-green-earth-10-ml-tube/
Sennelier,Greenish Umber,#12412B,,PBk7|PY83|PB60,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-greenish-umber-10-ml-tube/
Sennelier,Helios Purple,#CA2A96,,PR122,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-helios-purple-10-ml-tube/
Sennelier,Hooker's Green,#006321,,PY83|PG36,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-hookers-green-10-ml-tube/
Sennelier,Indian Yellow,#FEC221,,PY154|PY153,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-indian-yellow-10-ml-tube/
Sennelier,Indigo,#003A5B,,PBk7|PB15:1|PB60|PBk7|PB15:1|PB60,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-indigo-10-ml-tube/
Sennelier,Ivory Black,#132225,,PBk9,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-ivory-black-10-ml-tube/
Sennelier,Lamp Black,#1F252A,,PBk9|PY43,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-lamp-black-10-ml-tube/
Sennelier,Lemon Yellow,#FFF400,,PY3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-lemon-yellow-10-ml-tube/
Sennelier,Light Grey,#8B8B8B,,PBk7|PW6|PB29,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-light-grey-10-ml-tube/
Sennelier,Light Yellow Ochre,#F8CB5B,,PY42|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-light-yellow-ochre-10-ml-tube/
Sennelier,Naples Yellow,#FCE369,,PY35|PW6|PW4,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-naples-yellow-10-ml-tube/
Sennelier,Naples Yellow Deep,#F4BF32,,PBr24,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-naples-yellow-deep-10-ml-tube/
Sennelier,Neutral Tint,#55555B,,PBk7|PR209|PB60,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-neutral-tint-10-ml-tube/
Sennelier,Nickel Yellow,#FCF166,,PY53,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-nickel-yellow-10-ml-tube/
Sennelier,Olive Green,#95A332,,PBr23|PG36|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-olive-green-10-ml-tube/
Sennelier,Opera Rose,#F336A4,,PR81:1,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-opera-rose-10-ml-tube/
Sennelier,Payne's Grey,#102D4F,,PBk7|PB15:1|PV19,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-paynes-grey-10-ml-tube/
Sennelier,Permanent Alizarin Crimson Deep,#8B0216,,PR206,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-permanent-alizarin-crimson-deep-10-ml-tube/
Sennelier,Permanent Magenta,#65075F,,PV19,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-permanent-magenta-10-ml-tube/
Sennelier,Perylen Brown,#A22E1F,,PY83|PR209|PR179,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-perylen-brown-10-ml-tube/
Sennelier,Phthalo Blue,#0071AB,,PB15:3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-phthalo-blue-10-ml-tube/
Sennelier,Phthalo Green Deep,#008E62,,PG7|PB15:3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-phthalo-green-deep-10-ml-tube/
Sennelier,Phthalo Green Light,#9ECE53,,PG7|PY153,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-phthalo-green-light-10-ml-tube/
Sennelier,Phthalo Turquoise,#09B3B3,,PG7|PB15:3,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-phthalo-turquoise-10-ml-tube/
Sennelier,Primary Yellow,#FEE526,,PY74,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-primary-yellow-10-ml-tube/
Sennelier,Prussian Blue,#07427A,,PB27,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-prussian-blue-10-ml-tube/
Sennelier,Quinacridone Gold,#D59833,,PR206|PR101|PY150,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-quinacridone-gold-10-ml-tube/
Sennelier,Quinacridone Red,#EA2D47,,PR209,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-quinacridone-red-10-ml-tube/
Sennelier,Raw Sepia,#615755,,PBr7|PBk6,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-raw-sepia-10-ml-tube/
Sennelier,Raw Sienna,#CAA757,,PBr7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-raw-sienna-10-ml-tube/
Sennelier,Raw Umber,#725B36,,PBr7,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-raw-umber-10-ml-tube/
Sennelier,Red Orange,#FD7A00,,PY83|PO43,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-red-orange-10-ml-tube/
Sennelier,Red Violet,#8F2AA1,,PV19,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-red-violet-10-ml-tube/
Sennelier,Rose Dore Madder Lake,#DE4949,,PR255,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-rose-dore-madder-lake-10-ml-tube/
Sennelier,Rose Madder Lake,#D92156,,PV19,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-rose-madder-lake-10-ml-tube/
Sennelier,Royal Blue,#86B4ED,,PB15:6|PW6|PB29,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-royal-blue-10-ml-tube/
Sennelier,Sap Green,#8DA152,,PB29|PY153,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sap-green-10-ml-tube/
Sennelier,Scarlet Laquer,#EB3A2E,,PR188,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-scarlet-laquer-10-ml-tube/
Sennelier,Sennelier Green,#02AB67,,PG36,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-green-10-ml-tube/
Sennelier,Sennelier Grey,#9FA89C,,PW6|PG17|PBk9,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-grey-10-ml-tube/
Sennelier,Sennelier Orange,#FB7239,,PO73,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-orange-10-ml-tube/
Sennelier,Sennelier Red,#E10909,,PR254,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-red-10-ml-tube/
Sennelier,Sennelier Yellow Deep,#FED005,,PY83|PY153,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-yellow-deep-10-ml-tube/
Sennelier,Sennelier Yellow Light,#FFE807,,PY153,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-sennelier-yellow-light-10-ml-tube/
Sennelier,Titanium White,#F6F7F6,,PW6,,,,,,https://www.dickblick.com/items/sennelier-french-artists-watercolor-titanium-white-10-ml-tube/
